Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
tOng = ongkir1 + sub,Firefox 117.0,,,2023-09-29 15:04:04,2023-09-29 15:04:04,0.004s,PASSED
println(tOng),Firefox 117.0,,,2023-09-29 15:04:04,2023-09-29 15:04:04,0.001s,PASSED
totalBayar = tOng + Admin + code,Firefox 117.0,,,2023-09-29 15:04:04,2023-09-29 15:04:04,0.003s,PASSED
println(totalBayar),Firefox 117.0,,,2023-09-29 15:04:04,2023-09-29 15:04:04,0.005s,PASSED
totalBayar1 = totalBayar,Firefox 117.0,,,2023-09-29 15:04:04,2023-09-29 15:04:04,0.006s,PASSED
println(totalBayar1),Firefox 117.0,,,2023-09-29 15:04:04,2023-09-29 15:04:04,0.002s,PASSED
"total = getText(findTestObject(""co saldo akun/new total harga tf""))",Firefox 117.0,,,2023-09-29 15:04:04,2023-09-29 15:04:04,0.381s,PASSED
"total1 = replace("","", """").trim()",Firefox 117.0,,,2023-09-29 15:04:04,2023-09-29 15:04:04,0.000s,PASSED
total2 = Integer.parseInt(total1),Firefox 117.0,,,2023-09-29 15:04:04,2023-09-29 15:04:04,0.001s,PASSED
println(total2),Firefox 117.0,,,2023-09-29 15:04:04,2023-09-29 15:04:04,0.000s,PASSED
assert totalBayar1 == total2,Firefox 117.0,,,2023-09-29 15:04:04,2023-09-29 15:04:04,0.002s,PASSED
data = new java.util.HashMap(),Firefox 117.0,,,2023-09-29 15:04:04,2023-09-29 15:04:04,0.002s,PASSED
"data.put(""invoice"", noPesanan)",Firefox 117.0,,,2023-09-29 15:04:04,2023-09-29 15:04:04,0.001s,PASSED
"data.put(""namaPengirim"", pengirim)",Firefox 117.0,,,2023-09-29 15:04:04,2023-09-29 15:04:04,0.000s,PASSED
"data.put(""totalBayar"", totalharga)",Firefox 117.0,,,2023-09-29 15:04:04,2023-09-29 15:04:04,0.000s,PASSED
"data.put(""totalOngkir"", tOng)",Firefox 117.0,,,2023-09-29 15:04:04,2023-09-29 15:04:04,0.000s,PASSED
return data,Firefox 117.0,,,2023-09-29 15:04:04,2023-09-29 15:04:04,0.001s,PASSED
,,,,,,,
Test Cases/T08 - Konfirmasi Pesanan/TC-OS-002,Firefox 117.0,user melakukan order produk dengan menggunakan metode bayar saldo akun,,2023-09-29 15:04:04,2023-09-29 15:04:33,28.584s,PASSED
"callTestCase(findTestCase(""T08 - Konfirmasi Pesanan/TC-LS-001""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-09-29 15:04:05,2023-09-29 15:04:16,10.417s,PASSED
"setText(findTestObject(""chekout/input aku mau belanja""), ""acer"")",Firefox 117.0,,,2023-09-29 15:04:16,2023-09-29 15:04:16,0.665s,PASSED
"click(findTestObject(""chekout/button_Cari di halaman tajalapak""))",Firefox 117.0,,,2023-09-29 15:04:16,2023-09-29 15:04:17,0.809s,PASSED
"click(findTestObject(""chekout/NEW read more acer""))",Firefox 117.0,,,2023-09-29 15:04:17,2023-09-29 15:04:18,1.186s,PASSED
"click(findTestObject(""chekout/button_Beli Sekarang di detail produk""))",Firefox 117.0,,,2023-09-29 15:04:18,2023-09-29 15:04:20,1.145s,PASSED
"verifyElementPresent(findTestObject(""chekout/halaman keranjang belanja""), 0)",Firefox 117.0,,,2023-09-29 15:04:20,2023-09-29 15:04:20,0.785s,PASSED
"click(findTestObject(""chekout/button_Lanjut ke Pembayaran""))",Firefox 117.0,,,2023-09-29 15:04:20,2023-09-29 15:04:21,1.138s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/chekout/select_- Kirim via Kurir Lokal -Roda 2Roda 4""), Roda, false)",Firefox 117.0,,,2023-09-29 15:04:21,2023-09-29 15:04:23,1.078s,PASSED
"click(findTestObject(""chekout/jenis kendaraan""))",Firefox 117.0,,,2023-09-29 15:04:23,2023-09-29 15:04:23,0.665s,PASSED
"if (toString().equalsIgnoreCase(""transfer""))",Firefox 117.0,,,2023-09-29 15:04:23,2023-09-29 15:04:23,0.001s,PASSED
"else if (toString().equalsIgnoreCase(""saldo""))",Firefox 117.0,,,2023-09-29 15:04:23,2023-09-29 15:04:24,0.757s,PASSED
"click(findTestObject(""chekout/button_Proses Pembayaran""))",Firefox 117.0,,,2023-09-29 15:04:24,2023-09-29 15:04:30,5.712s,PASSED
"invoice = getText(findTestObject(""Object Repository/co saldo akun/saldo akun no invoice""))",Firefox 117.0,,,2023-09-29 15:04:30,2023-09-29 15:04:30,0.613s,PASSED
println(invoice),Firefox 117.0,,,2023-09-29 15:04:30,2023-09-29 15:04:30,0.001s,PASSED
"penerima = getText(findTestObject(""Object Repository/chekout/dikirim kepada sama dengan pengirim di tf di konfirmaasi bayar""))",Firefox 117.0,,,2023-09-29 15:04:30,2023-09-29 15:04:31,0.376s,PASSED
println(penerima),Firefox 117.0,,,2023-09-29 15:04:31,2023-09-29 15:04:31,0.001s,PASSED
"total = getText(findTestObject(""Object Repository/chekout/total harga bayar""))",Firefox 117.0,,,2023-09-29 15:04:31,2023-09-29 15:04:31,0.369s,PASSED
println(total),Firefox 117.0,,,2023-09-29 15:04:31,2023-09-29 15:04:31,0.001s,PASSED
"total1 = replace("","", """").trim()",Firefox 117.0,,,2023-09-29 15:04:31,2023-09-29 15:04:31,0.001s,PASSED
totalHarga = Integer.parseInt(total1),Firefox 117.0,,,2023-09-29 15:04:31,2023-09-29 15:04:31,0.000s,PASSED
println(totalHarga),Firefox 117.0,,,2023-09-29 15:04:31,2023-09-29 15:04:31,0.000s,PASSED
"ongkir = getText(findTestObject(""Object Repository/co saldo akun/ongkir""))",Firefox 117.0,,,2023-09-29 15:04:31,2023-09-29 15:04:31,0.377s,PASSED
"ongkir1 = replace("","", """").trim()",Firefox 117.0,,,2023-09-29 15:04:31,2023-09-29 15:04:31,0.001s,PASSED
ongkosKirim = Integer.parseInt(ongkir1),Firefox 117.0,,,2023-09-29 15:04:31,2023-09-29 15:04:31,0.000s,PASSED
println(ongkosKirim),Firefox 117.0,,,2023-09-29 15:04:31,2023-09-29 15:04:31,0.000s,PASSED
"admin = getText(findTestObject(""Object Repository/co saldo akun/fee admin""))",Firefox 117.0,,,2023-09-29 15:04:31,2023-09-29 15:04:32,0.417s,PASSED
"admin1 = replace("","", """").trim()",Firefox 117.0,,,2023-09-29 15:04:32,2023-09-29 15:04:32,0.000s,PASSED
Badmin = Integer.parseInt(admin1),Firefox 117.0,,,2023-09-29 15:04:32,2023-09-29 15:04:32,0.001s,PASSED
println(Badmin),Firefox 117.0,,,2023-09-29 15:04:32,2023-09-29 15:04:32,0.000s,PASSED
"sub = getText(findTestObject(""Object Repository/co saldo akun/subtotal""))",Firefox 117.0,,,2023-09-29 15:04:32,2023-09-29 15:04:32,0.374s,PASSED
"sub1 = replace("","", """").trim()",Firefox 117.0,,,2023-09-29 15:04:32,2023-09-29 15:04:32,0.001s,PASSED
subtotal = Integer.parseInt(sub1),Firefox 117.0,,,2023-09-29 15:04:32,2023-09-29 15:04:32,0.002s,PASSED
println(subtotal),Firefox 117.0,,,2023-09-29 15:04:32,2023-09-29 15:04:32,0.002s,PASSED
tOng = ongkosKirim + subtotal,Firefox 117.0,,,2023-09-29 15:04:32,2023-09-29 15:04:32,0.003s,PASSED
println(tOng),Firefox 117.0,,,2023-09-29 15:04:32,2023-09-29 15:04:32,0.001s,PASSED
"unik = getText(findTestObject(""Object Repository/co saldo akun/kode unik""))",Firefox 117.0,,,2023-09-29 15:04:32,2023-09-29 15:04:33,0.407s,PASSED
"unik1 = replace(""+"", """").trim()",Firefox 117.0,,,2023-09-29 15:04:33,2023-09-29 15:04:33,0.002s,PASSED
kode = Integer.parseInt(unik1),Firefox 117.0,,,2023-09-29 15:04:33,2023-09-29 15:04:33,0.001s,PASSED
println(kode),Firefox 117.0,,,2023-09-29 15:04:33,2023-09-29 15:04:33,0.002s,PASSED
totalBayar = ongkosKirim + Badmin + subtotal + kode,Firefox 117.0,,,2023-09-29 15:04:33,2023-09-29 15:04:33,0.001s,PASSED
println(totalBayar),Firefox 117.0,,,2023-09-29 15:04:33,2023-09-29 15:04:33,0.001s,PASSED
assert totalBayar == totalHarga,Firefox 117.0,,,2023-09-29 15:04:33,2023-09-29 15:04:33,0.001s,PASSED
data1 = new java.util.HashMap(),Firefox 117.0,,,2023-09-29 15:04:33,2023-09-29 15:04:33,0.003s,PASSED
"data1.put(""invoice"", invoice)",Firefox 117.0,,,2023-09-29 15:04:33,2023-09-29 15:04:33,0.001s,PASSED
"data1.put(""nmPengirim"", penerima)",Firefox 117.0,,,2023-09-29 15:04:33,2023-09-29 15:04:33,0.000s,PASSED
"data1.put(""hargaBayar"", total)",Firefox 117.0,,,2023-09-29 15:04:33,2023-09-29 15:04:33,0.000s,PASSED
"data1.put(""totalOngkir"", tOng)",Firefox 117.0,,,2023-09-29 15:04:33,2023-09-29 15:04:33,0.001s,PASSED
return data1,Firefox 117.0,,,2023-09-29 15:04:33,2023-09-29 15:04:33,0.001s,PASSED
,,,,,,,
Test Cases/T08 - Konfirmasi Pesanan/TC-KS-001,Firefox 117.0,User melakukan konfirmasi bayar melalui menu akun dan berhasil,,2023-09-29 15:04:33,2023-09-29 15:05:11,38.277s,PASSED
"data = callTestCase(findTestCase(""T08 - Konfirmasi Pesanan/TC-OS-001""), [""Roda"":""2"", ""MetodePembayaran"":""transfer""], STOP_ON_FAILURE)",Firefox 117.0,,,2023-09-29 15:04:33,2023-09-29 15:05:01,28.059s,PASSED
"noInvoice = data.get(""invoice"")",Firefox 117.0,,,2023-09-29 15:05:01,2023-09-29 15:05:01,0.006s,PASSED
"nmPengirim = data.get(""namaPengirim"")",Firefox 117.0,,,2023-09-29 15:05:02,2023-09-29 15:05:02,0.000s,PASSED
"ttlBayar = data.get(""totalBayar"")",Firefox 117.0,,,2023-09-29 15:05:02,2023-09-29 15:05:02,0.001s,PASSED
"click(findTestObject(""konfirmasi pesanan/a_Akun 0""))",Firefox 117.0,,,2023-09-29 15:05:02,2023-09-29 15:05:02,0.535s,PASSED
"click(findTestObject(""konfirmasi pesanan/a_Profile""))",Firefox 117.0,,,2023-09-29 15:05:02,2023-09-29 15:05:03,1.216s,PASSED
"click(findTestObject(""konfirmasi pesanan/a_Pembelian""))",Firefox 117.0,,,2023-09-29 15:05:03,2023-09-29 15:05:05,1.256s,PASSED
"click(findTestObject(""konfirmasi pesanan/new konfirmasi bayar""))",Firefox 117.0,,,2023-09-29 15:05:05,2023-09-29 15:05:06,1.150s,PASSED
"verifyElementPresent(findTestObject(""konfirmasi pesanan/verifikasi user masuk halaman konfirmasi bayar dari akun profil""), 0)",Firefox 117.0,,,2023-09-29 15:05:06,2023-09-29 15:05:06,0.472s,PASSED
"uploadFile(findTestObject(""konfirmasi pesanan/input_Upload Bukti Transfer_f""), ""F:\bootcamp\Miniproject\transfer.jpg"")",Firefox 117.0,,,2023-09-29 15:05:06,2023-09-29 15:05:07,0.405s,PASSED
"totalBayar = getAttribute(findTestObject(""Object Repository/konfirmasi pesanan/input_Total TagihanTransfer_b""), ""value"")",Firefox 117.0,,,2023-09-29 15:05:07,2023-09-29 15:05:07,0.406s,PASSED
"selectOptionByValue(findTestObject(""konfirmasi pesanan/select dropdown trasfer""), transfe, false)",Firefox 117.0,,,2023-09-29 15:05:07,2023-09-29 15:05:08,0.897s,PASSED
"naamaPengirim = getAttribute(findTestObject(""Object Repository/konfirmasi pesanan/input_Nama Pengirim_d""), ""value"")",Firefox 117.0,,,2023-09-29 15:05:08,2023-09-29 15:05:08,0.345s,PASSED
println(naamaPengirim),Firefox 117.0,,,2023-09-29 15:05:08,2023-09-29 15:05:08,0.001s,PASSED
"tanggal = getAttribute(findTestObject(""Object Repository/konfirmasi pesanan/input_Tanggal Transfer_e""), ""value"")",Firefox 117.0,,,2023-09-29 15:05:08,2023-09-29 15:05:09,0.383s,PASSED
println(tanggal),Firefox 117.0,,,2023-09-29 15:05:09,2023-09-29 15:05:09,0.000s,PASSED
"select = new org.openqa.selenium.support.ui.Select(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver().findElement(org.openqa.selenium.By.xpath(//select[@name=""c""])))",Firefox 117.0,,,2023-09-29 15:05:09,2023-09-29 15:05:09,0.416s,PASSED
transfer = getFirstSelectedOption().getText(),Firefox 117.0,,,2023-09-29 15:05:09,2023-09-29 15:05:09,0.297s,PASSED
"trans = transfer.split(""-"")",Firefox 117.0,,,2023-09-29 15:05:09,2023-09-29 15:05:09,0.003s,PASSED
"transf = """"",Firefox 117.0,,,2023-09-29 15:05:09,2023-09-29 15:05:09,0.001s,PASSED
"for ([i = 0, i < length, (i++)])",Firefox 117.0,,,2023-09-29 15:05:09,2023-09-29 15:05:09,0.002s,PASSED
println(transf),Firefox 117.0,,,2023-09-29 15:05:09,2023-09-29 15:05:09,0.000s,PASSED
assert trim().equalsIgnoreCase(ttlBayar.trim()),Firefox 117.0,,,2023-09-29 15:05:09,2023-09-29 15:05:09,0.001s,PASSED
assert trim().equalsIgnoreCase(nmPengirim.trim()),Firefox 117.0,,,2023-09-29 15:05:09,2023-09-29 15:05:09,0.001s,PASSED
"click(findTestObject(""konfirmasi pesanan/button_Konfirmasi Pembayaran""))",Firefox 117.0,,,2023-09-29 15:05:09,2023-09-29 15:05:11,1.276s,PASSED
"verifyElementText(findTestObject(""konfirmasi pesanan/verifikasi sukses melakukan pembayaran pesanan""), ""Sukses Melakukan Konfirmasi Pembayaran Pesanan!"")",Firefox 117.0,,,2023-09-29 15:05:11,2023-09-29 15:05:11,0.489s,PASSED
"data.put(""namaHasilInput"", naamaPengirim)",Firefox 117.0,,,2023-09-29 15:05:11,2023-09-29 15:05:11,0.000s,PASSED
"data.put(""date"", tanggal)",Firefox 117.0,,,2023-09-29 15:05:11,2023-09-29 15:05:11,0.000s,PASSED
"data.put(""noRekening"", transf)",Firefox 117.0,,,2023-09-29 15:05:11,2023-09-29 15:05:11,0.001s,PASSED
"data.put(""inputJmlTf"", totalBayar)",Firefox 117.0,,,2023-09-29 15:05:11,2023-09-29 15:05:11,0.001s,PASSED
return data,Firefox 117.0,,,2023-09-29 15:05:11,2023-09-29 15:05:11,0.000s,PASSED
,,,,,,,
Test Cases/T08 - Konfirmasi Pesanan/TC-KS-002,Firefox 117.0,User melakukan konfirmasi Pesanan melalui menu profil kemudian memilih konfirmasi pembayaran lanjut melakukan konfirmasi pesanan,,2023-09-29 15:05:11,2023-09-29 15:05:52,41.254s,FAILED
"data = callTestCase(findTestCase(""T08 - Konfirmasi Pesanan/TC-KS-001""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-09-29 15:05:11,2023-09-29 15:05:48,36.680s,PASSED
"noPesanan = data.get(""invoice"")",Firefox 117.0,,,2023-09-29 15:05:48,2023-09-29 15:05:48,0.001s,PASSED
"name = data.get(""namaPengirim"")",Firefox 117.0,,,2023-09-29 15:05:48,2023-09-29 15:05:48,0.000s,PASSED
"count = data.get(""totalBayar"")",Firefox 117.0,,,2023-09-29 15:05:48,2023-09-29 15:05:48,0.000s,PASSED
"setText(findTestObject(""konfirmasi pesanan/input nomor pesanan""), noPesanan)",Firefox 117.0,,,2023-09-29 15:05:48,2023-09-29 15:05:49,1.219s,PASSED
"setText(findTestObject(""konfirmasi pesanan/input email di konfirmasi pesanan""), email)",Firefox 117.0,,,2023-09-29 15:05:49,2023-09-29 15:05:50,1.054s,PASSED
"click(findTestObject(""konfirmasi pesanan/button_Submit""))",Firefox 117.0,,,2023-09-29 15:05:50,2023-09-29 15:05:51,0.968s,PASSED
"verifyElementText(findTestObject(""konfirmasi pesanan/verifikasi sudah melakukan konfirmasi sekali di menu akun""), ""Sukses Melakukan Konfirmasi Pesanan!"")",Firefox 117.0,,,2023-09-29 15:05:51,2023-09-29 15:05:52,0.967s,FAILED
,,,,,,,
Test Cases/T08 - Konfirmasi Pesanan/TC-KS-003,Firefox 117.0,User melakukan Konfirmasi melalui menu Shop kemudian memilih Konfirmasi Orders tanpa melakukan login,,2023-09-29 15:05:52,2023-09-29 15:06:27,34.698s,PASSED
"data = callTestCase(findTestCase(""T08 - Konfirmasi Pesanan/TC-OS-001""), [""Roda"":""2"", ""MetodePembayaran"":""transfer""], STOP_ON_FAILURE)",Firefox 117.0,,,2023-09-29 15:05:53,2023-09-29 15:06:21,28.093s,PASSED
"noPesanan = data.get(""invoice"")",Firefox 117.0,,,2023-09-29 15:06:21,2023-09-29 15:06:21,0.000s,PASSED
"name = data.get(""namaPengirim"")",Firefox 117.0,,,2023-09-29 15:06:21,2023-09-29 15:06:21,0.001s,PASSED
"count = data.get(""totalBayar"")",Firefox 117.0,,,2023-09-29 15:06:21,2023-09-29 15:06:21,0.000s,PASSED
"click(findTestObject(""konfirmasi pesanan/a_Logout""))",Firefox 117.0,,,2023-09-29 15:06:21,2023-09-29 15:06:22,1.420s,PASSED
"verifyElementPresent(findTestObject(""verifikasi halaman tajalapak sebelum daftar""), 0)",Firefox 117.0,,,2023-09-29 15:06:22,2023-09-29 15:06:23,0.543s,PASSED
"mouseOver(findTestObject(""konfirmasi pesanan/a_Shop""))",Firefox 117.0,,,2023-09-29 15:06:23,2023-09-29 15:06:24,0.627s,PASSED
"click(findTestObject(""konfirmasi pesanan/a_Konfirmasi Orders""))",Firefox 117.0,,,2023-09-29 15:06:24,2023-09-29 15:06:25,0.887s,PASSED
"setText(findTestObject(""konfirmasi pesanan/input_No Pesanan_a di shop""), noPesanan)",Firefox 117.0,,,2023-09-29 15:06:25,2023-09-29 15:06:26,1.002s,PASSED
"setText(findTestObject(""konfirmasi pesanan/input_Alamat E-mail_form-control""), email)",Firefox 117.0,,,2023-09-29 15:06:26,2023-09-29 15:06:26,0.679s,PASSED
"click(findTestObject(""konfirmasi pesanan/button_Submit""))",Firefox 117.0,,,2023-09-29 15:06:26,2023-09-29 15:06:27,0.917s,PASSED
return data,Firefox 117.0,,,2023-09-29 15:06:27,2023-09-29 15:06:27,0.000s,PASSED
,,,,,,,
Test Cases/T08 - Konfirmasi Pesanan/TC-KS-004,Firefox 117.0,User melakukan konfirmasi data transfer tanpa melakukan Login terlebih dahulu,,2023-09-29 15:06:27,2023-09-29 15:07:06,38.972s,PASSED
"data = callTestCase(findTestCase(""T08 - Konfirmasi Pesanan/TC-KS-003""), [""noInvoice"":"" 	TRX91.20230911105711"", ""email"":""runarun@gmail.com""], STOP_ON_FAILURE)",Firefox 117.0,,,2023-09-29 15:06:28,2023-09-29 15:07:01,33.352s,PASSED
"noPesanan = data.get(""invoice"")",Firefox 117.0,,,2023-09-29 15:07:01,2023-09-29 15:07:01,0.002s,PASSED
"name = data.get(""namaPengirim"")",Firefox 117.0,,,2023-09-29 15:07:01,2023-09-29 15:07:01,0.001s,PASSED
"count = data.get(""totalBayar"")",Firefox 117.0,,,2023-09-29 15:07:01,2023-09-29 15:07:01,0.000s,PASSED
"clearText(findTestObject(""konfirmasi pesanan/input_Total TagihanTransfer_b""))",Firefox 117.0,,,2023-09-29 15:07:01,2023-09-29 15:07:02,0.610s,PASSED
"setText(findTestObject(""konfirmasi pesanan/input_Total TagihanTransfer_b""), count)",Firefox 117.0,,,2023-09-29 15:07:02,2023-09-29 15:07:02,0.626s,PASSED
"selectOptionByValue(findTestObject(""konfirmasi pesanan/select dropdown trasfer""), transfer, false)",Firefox 117.0,,,2023-09-29 15:07:02,2023-09-29 15:07:03,0.714s,PASSED
"clearText(findTestObject(""konfirmasi pesanan/input_Nama Pengirim_d""))",Firefox 117.0,,,2023-09-29 15:07:03,2023-09-29 15:07:03,0.393s,PASSED
"setText(findTestObject(""konfirmasi pesanan/input_Nama Pengirim_d""), name)",Firefox 117.0,,,2023-09-29 15:07:03,2023-09-29 15:07:04,0.782s,PASSED
"uploadFile(findTestObject(""konfirmasi pesanan/input_Upload Bukti Transfer_f""), ""F:\bootcamp\Miniproject\transfer.jpg"")",Firefox 117.0,,,2023-09-29 15:07:04,2023-09-29 15:07:04,0.408s,PASSED
"click(findTestObject(""konfirmasi pesanan/button_Konfirmasi Pembayaran""))",Firefox 117.0,,,2023-09-29 15:07:04,2023-09-29 15:07:06,1.146s,PASSED
"verifyElementText(findTestObject(""konfirmasi pesanan/verifikasi sukses melakukan pembayaran dari menu shop""), ""Sukses Melakukan Konfirmasi Pembayaran Pesanan!"")",Firefox 117.0,,,2023-09-29 15:07:06,2023-09-29 15:07:06,0.596s,PASSED
return data,Firefox 117.0,,,2023-09-29 15:07:06,2023-09-29 15:07:06,0.000s,PASSED
,,,,,,,
Test Cases/T08 - Konfirmasi Pesanan/TC-KS-005,Firefox 117.0,User melakukan konfirmasi melalui menu akun dan saat upload bukti transfer menggunakan format pdf,,2023-09-29 15:07:06,2023-09-29 15:07:43,36.615s,PASSED
"data = callTestCase(findTestCase(""T08 - Konfirmasi Pesanan/TC-OS-001""), [""Roda"":""2"", ""MetodePembayaran"":""transfer""], STOP_ON_FAILURE)",Firefox 117.0,,,2023-09-29 15:07:07,2023-09-29 15:07:35,28.268s,PASSED
"noInvoice = data.get(""invoice"")",Firefox 117.0,,,2023-09-29 15:07:35,2023-09-29 15:07:35,0.000s,PASSED
